"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
8,"F9",4639,60,1.29338,4579,98.7066,32.4759,14.1879,3118.88,187133,1948.56,530.137,8.83562,,,
8,"F10",967,2,0.206825,965,99.7932,27.6256,13.5808,944,1888,55.2512,8.45078,4.22539,,,
8,"F11",1305,8,0.613027,1297,99.387,25.5461,12.9373,1562.25,12498,204.369,53.6803,6.71003,,,
8,"F12",1502,7,0.466045,1495,99.534,35.9827,14.4126,11375.7,79630,251.879,131.761,18.823,,,
9,"F1",1893,0,0,1893,100,0,7.31483,0,0,0,0,0,,,
9,"F2",888,7,0.788288,881,99.2117,39.6704,12.1974,6517,45619,277.693,107.242,15.3202,,,
9,"F3",4538,19,0.418687,4519,99.5813,36.2581,17.1459,2099.21,39885,688.904,122.834,6.46494,,,
9,"F4",3908,15,0.383828,3893,99.6162,48.5132,12.3154,20397.4,305961,727.698,407.065,27.1377,,,
9,"F5",2113,3,0.141978,2110,99.858,46.4881,13.0199,3551.33,10654,139.464,25.5904,8.53012,,,
9,"F6",2567,4,0.155824,2563,99.8442,30.0037,13.1381,2082.25,8329,120.015,26.7806,6.69516,,,
9,"F7",1523,15,0.984898,1508,99.0151,25.5441,12.4853,1029.4,15441,383.161,70.7009,4.71339,,,
9,"F8",3044,13,0.42707,3031,99.5729,31.3676,12.7315,1933.85,25140,407.779,85.817,6.60131,,,
9,"F9",5037,52,1.03236,4985,98.9676,33.9203,13.8335,3102.94,161353,1763.86,460.032,8.84676,,,
9,"F10",1064,7,0.657895,1057,99.3421,31.7455,13.6609,1913.43,13394,222.218,49.1573,7.02247,,,
9,"F11",1362,8,0.587372,1354,99.4126,35.3551,13.0108,2030,16240,282.841,52.6091,6.57613,,,
9,"F12",1605,5,0.311526,1600,99.6885,38.8569,14.2006,10990.8,54954,194.284,93.3156,18.6631,,,
10,"F1",2010,1,0.0497512,2009,99.9502,72.7842,7.38734,10117,10117,72.7842,16.5445,16.5445,,,
10,"F2",969,9,0.928793,960,99.0712,41.9435,12.1701,4319.33,38874,377.491,94.1488,10.461,,,
10,"F3",4786,32,0.668617,4754,99.3314,42.7908,17.0914,4215.75,134904,1369.3,255.904,7.99699,,,
10,"F4",3972,10,0.251762,3962,99.7482,53.8315,12.395,29553.9,295539,538.315,376.119,37.6119,,,
10,"F5",2124,4,0.188324,2120,99.8117,36.2291,13.1152,3245,12980,144.916,36.1836,9.0459,,,
10,"F6",2582,4,0.154919,2578,99.8451,42.0203,13.2627,2399.75,9599,168.081,27.6138,6.90345,,,
10,"F7",1608,2,0.124378,1606,99.8756,33.8018,12.4748,2313.5,4627,67.6035,16.4254,8.21272,,,
10,"F8",3142,8,0.254615,3134,99.7454,30.8761,12.749,1484.13,11873,247.009,46.0627,5.75783,,,
10,"F9",5353,45,0.84065,5308,99.1593,35.2497,13.7139,3477.16,156472,1586.24,418.016,9.28924,,,
10,"F10",1137,8,0.703606,1129,99.2964,32.8982,13.8814,1518.5,12148,263.186,42.0158,5.25198,,,
10,"F11",1422,8,0.562588,1414,99.4374,35.2876,13.1806,2382.25,19058,282.301,60.2267,7.52833,,,
10,"F12",1765,8,0.453258,1757,99.5467,43.9181,14.486,15825.6,126605,351.345,204.009,25.5011,,,
11,"F1",2096,0,0,2096,100,0,7.40358,0,0,0,0,0,,,
11,"F2",1092,10,0.915751,1082,99.0842,40.8061,12.2056,4260.9,42609,408.061,111.288,11.1288,,,
11,"F3",5052,37,0.732383,5015,99.2676,42.7084,16.932,3397.68,125714,1580.21,266.021,7.18975,,,
11,"F4",3980,15,0.376884,3965,99.6231,48.1975,12.4986,20809.5,312143,722.962,421.825,28.1216,,,
11,"F5",2120,5,0.235849,2115,99.7642,42.1089,13.2956,3170.2,15851,210.545,40.7066,8.14131,,,
11,"F6",2599,4,0.153905,2595,99.8461,29.8744,13.3429,1040,4160,119.498,18.2108,4.55271,,,
11,"F7",1632,4,0.245098,1628,99.7549,23.8743,12.5113,1253.25,5013,95.4974,24.4001,6.10003,,,
11,"F8",3152,8,0.253807,3144,99.7462,29.7333,12.7921,1565.25,12522,237.867,48.9193,6.11491,,,
11,"F9",5404,42,0.777202,5362,99.2228,34.8587,13.7702,3669.43,154116,1464.07,410.279,9.76855,,,
11,"F10",1192,1,0.0838926,1191,99.9161,25.9615,13.7816,675,675,25.9615,3.09465,3.09465,,,
11,"F11",1548,33,2.13178,1515,97.8682,30.0964,13.3881,1696.24,55976,993.181,219.482,6.65097,,,
11,"F12",1902,7,0.368034,1895,99.632,49.3588,14.5622,13588.7,95121,345.511,136.879,19.5541,,,
12,"F1",2261,0,0,2261,100,0,7.36413,0,0,0,0,0,,,
12,"F2",1175,7,0.595745,1168,99.4043,37.6503,12.0743,2630.57,18414,263.552,50.5856,7.22652,,,
12,"F3",5302,30,0.565824,5272,99.4342,42.9288,16.6621,4154.1,124623,1287.86,237.098,7.90326,,,
12,"F4",4022,9,0.223769,4013,99.7762,47.0618,12.4689,29745.4,267709,423.556,322.32,35.8133,,,
12,"F5",2109,6,0.284495,2103,99.7155,45.1911,13.3037,4643.17,27859,271.146,67.2491,11.2082,,,
12,"F6",2616,2,0.0764526,2614,99.9235,30.4333,13.3549,825,1650,60.8667,7.37955,3.68977,,,
12,"F7",1642,3,0.182704,1639,99.8173,55.1523,12.6298,56941,170823,165.457,196.748,65.5828,,,
12,"F8",3235,12,0.370943,3223,99.6291,34.8696,12.9351,4427.42,53129,418.435,127.238,10.6031,,,
12,"F9",5497,43,0.782245,5454,99.2178,32.7388,13.8515,2392.84,102892,1407.77,344.22,8.00512,,,
12,"F10",1229,13,1.05777,1216,98.9422,29.089,13.7951,1297.31,16865,378.157,68.6774,5.28288,,,
12,"F11",1639,8,0.488102,1631,99.5119,31.0246,13.16,1974,15792,248.197,54.8705,6.85882,,,
